date,scenario,installer,detail,score
2017-04-12 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-12 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-12 01:45,os-odl_l2-sfc-noha,fuel,34/42,81.0
2017-04-12 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-04-12 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-12 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-12 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-12 01:45,os-odl_l2-bgpvpn-ha,fuel,36/42,86.0
2017-04-12 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-12 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-12 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-12 01:45,os-odl_l2-nofeature-ha,fuel,38/42,90.0
2017-04-12 01:45,os-nosdn-nofeature-ha,fuel,39/39,100.0
2017-04-12 01:45,os-nosdn-lxd-noha,joid,12/24,50.0
2017-04-12 01:45,os-nosdn-nofeature-noha,joid,11/33,33.0
2017-04-12 01:45,os-odl_l2-nofeature-ha,joid,1/36,3.0
2017-04-12 01:45,os-nosdn-nofeature-ha,joid,12/33,36.0
2017-04-12 01:45,os-nosdn-lxd-ha,joid,6/24,25.0
2017-04-28 20:23,os-nosdn-fdio-noha,apex,28/30,93.0
2017-04-28 20:23,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-28 20:23,os-odl_l2-fdio-noha,apex,19/36,53.0
2017-04-28 20:23,os-odl_l3-fdio-noha,apex,24/30,80.0
2017-04-28 20:23,os-odl_l3-nofeature-ha,apex,16/33,48.0
2017-04-28 20:23,os-nosdn-kvm-ha,apex,20/33,61.0
2017-04-28 20:23,os-nosdn-fdio-ha,apex,4/30,13.0
2017-04-28 20:23,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-28 20:23,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-28 20:23,os-odl_l2-fdio-ha,apex,26/36,72.0
2017-04-28 20:23,os-nosdn-nofeature-ha,apex,20/33,61.0
2017-04-28 20:23,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-04-28 20:23,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-28 20:23,os-onos-nofeature-ha,compass,29/33,88.0
2017-04-28 20:23,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-28 20:23,os-nosdn-openo-ha,compass,30/30,100.0
2017-04-28 20:23,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-28 20:23,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-28 20:23,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-28 20:23,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-28 20:23,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-28 20:23,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-28 20:23,os-odl_l2-bgpvpn-noha,fuel,40/42,95.0
2017-04-28 20:23,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-04-28 20:23,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-04-28 20:23,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-04-28 20:23,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-28 20:23,os-odl_l2-nofeature-noha,fuel,34/39,87.0
2017-04-28 20:23,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-28 20:23,os-odl_l2-sfc-ha,fuel,41/45,91.0
2017-04-28 20:23,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-28 20:23,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-28 20:23,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-04-28 20:23,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-28 20:23,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-04-28 20:23,os-nosdn-lxd-noha,joid,11/24,46.0
2017-04-28 20:23,os-odl_l2-nofeature-ha,joid,8/36,22.0
2017-04-28 20:23,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-28 20:23,os-nosdn-nofeature-ha,joid,29/33,88.0
2017-04-28 20:23,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-29 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-04-29 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-29 01:45,os-odl_l2-fdio-noha,apex,19/36,53.0
2017-04-29 01:45,os-odl_l3-fdio-noha,apex,24/30,80.0
2017-04-29 01:45,os-odl_l3-nofeature-ha,apex,16/33,48.0
2017-04-29 01:45,os-nosdn-kvm-ha,apex,20/33,61.0
2017-04-29 01:45,os-nosdn-fdio-ha,apex,4/30,13.0
2017-04-29 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-29 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-29 01:45,os-odl_l2-fdio-ha,apex,30/36,83.0
2017-04-29 01:45,os-nosdn-nofeature-ha,apex,20/33,61.0
2017-04-29 01:45,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-04-29 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-29 01:45,os-onos-nofeature-ha,compass,29/33,88.0
2017-04-29 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-29 01:45,os-nosdn-openo-ha,compass,30/30,100.0
2017-04-29 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-29 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-29 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-29 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-29 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-29 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-29 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-29 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-04-29 01:45,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-04-29 01:45,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-04-29 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-29 01:45,os-odl_l2-nofeature-noha,fuel,34/39,87.0
2017-04-29 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-29 01:45,os-odl_l2-sfc-ha,fuel,41/45,91.0
2017-04-29 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-29 01:45,os-odl_l2-bgpvpn-noha,fuel,40/42,95.0
2017-04-29 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-04-29 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-29 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-04-29 01:45,os-nosdn-lxd-noha,joid,11/24,46.0
2017-04-29 01:45,os-odl_l2-nofeature-ha,joid,8/36,22.0
2017-04-29 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-29 01:45,os-nosdn-nofeature-ha,joid,29/33,88.0
2017-04-29 01:45,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-30 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-04-30 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-30 01:45,os-odl_l2-fdio-noha,apex,19/36,53.0
2017-04-30 01:45,os-odl_l3-fdio-noha,apex,24/30,80.0
2017-04-30 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-04-30 01:45,os-nosdn-kvm-ha,apex,20/33,61.0
2017-04-30 01:45,os-nosdn-fdio-ha,apex,4/30,13.0
2017-04-30 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-30 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-30 01:45,os-odl_l2-fdio-ha,apex,30/36,83.0
2017-04-30 01:45,os-nosdn-nofeature-ha,apex,20/33,61.0
2017-04-30 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-30 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-30 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-30 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-30 01:45,os-nosdn-openo-ha,compass,30/30,100.0
2017-04-30 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-30 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-30 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-30 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-30 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-30 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-30 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-30 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-30 01:45,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-04-30 01:45,os-nosdn-kvm-ha,fuel,38/39,97.0
2017-04-30 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-30 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-30 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-30 01:45,os-odl_l2-sfc-ha,fuel,42/45,93.0
2017-04-30 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-30 01:45,os-odl_l2-bgpvpn-noha,fuel,41/42,98.0
2017-04-30 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-04-30 01:45,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-04-30 01:45,os-nosdn-nofeature-ha,fuel,39/39,100.0
2017-04-30 01:45,os-nosdn-lxd-noha,joid,12/24,50.0
2017-04-30 01:45,os-nosdn-nofeature-noha,joid,33/33,100.0
2017-04-30 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-30 01:45,os-nosdn-nofeature-ha,joid,21/33,64.0
2017-04-30 01:45,os-odl_l2-nofeature-ha,joid,8/36,22.0
2017-05-01 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-05-01 01:45,os-odl-gluon-noha,apex,9/36,25.0
2017-05-01 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-05-01 01:45,os-odl-bgpvpn-ha,apex,8/36,22.0
2017-05-01 01:45,os-odl_l2-fdio-noha,apex,28/36,78.0
2017-05-01 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-05-01 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-05-01 01:45,os-nosdn-kvm-ha,apex,30/33,91.0
2017-05-01 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-05-01 01:45,os-odl_l3-fdio-noha,apex,23/30,77.0
2017-05-01 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-05-01 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-05-01 01:45,os-nosdn-nofeature-ha,apex,20/33,61.0
2017-05-01 01:45,os-odl_l3-fdio-ha,apex,24/30,80.0
2017-05-01 01:45,os-odl_l3-nofeature-ha,compass,26/30,87.0
2017-05-01 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-05-01 01:45,os-onos-nofeature-ha,compass,27/33,82.0
2017-05-01 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-05-01 01:45,os-nosdn-openo-ha,compass,30/30,100.0
2017-05-01 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-05-01 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-05-01 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-05-01 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-05-01 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-05-01 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-05-01 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-05-01 01:45,os-odl_l3-nofeature-ha,fuel,37/39,95.0
2017-05-01 01:45,os-nosdn-kvm-ha,fuel,38/39,97.0
2017-05-01 01:45,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-05-01 01:45,os-odl_l2-nofeature-noha,fuel,36/39,92.0
2017-05-01 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-05-01 01:45,os-odl_l2-sfc-ha,fuel,44/45,98.0
2017-05-01 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-05-01 01:45,os-odl_l2-bgpvpn-noha,fuel,41/42,98.0
2017-05-01 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-05-01 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-05-01 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-05-01 01:45,os-nosdn-nofeature-ha,fuel,39/39,100.0
2017-05-01 01:45,os-nosdn-lxd-noha,joid,17/24,71.0
2017-05-01 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-05-01 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-05-01 01:45,os-nosdn-nofeature-ha,joid,17/33,52.0
2017-05-01 01:45,os-nosdn-nofeature-noha,joid,33/33,100.0
2017-05-02 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-05-02 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-05-02 01:45,os-ovn-nofeature-noha,apex,9/33,27.0
2017-05-02 01:45,os-odl-bgpvpn-ha,apex,16/36,44.0
2017-05-02 01:45,os-odl_l2-fdio-noha,apex,28/36,78.0
2017-05-02 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-05-02 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-05-02 01:45,os-nosdn-kvm-ha,apex,30/33,91.0
2017-05-02 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-05-02 01:45,os-odl_l3-fdio-noha,apex,23/30,77.0
2017-05-02 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-05-02 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-05-02 01:45,os-nosdn-nofeature-ha,apex,30/33,91.0
2017-05-02 01:45,os-odl_l3-fdio-ha,apex,24/30,80.0
2017-05-02 01:45,os-odl_l3-nofeature-ha,compass,26/30,87.0
2017-05-02 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-05-02 01:45,os-onos-nofeature-ha,compass,27/33,82.0
2017-05-02 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-05-02 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-05-02 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-05-02 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-05-02 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-05-02 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-05-02 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-05-02 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-05-02 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-05-02 01:45,os-odl_l2-sfc-noha,fuel,38/42,90.0
2017-05-02 01:45,os-odl_l3-nofeature-ha,fuel,37/39,95.0
2017-05-02 01:45,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-05-02 01:45,os-odl_l3-nofeature-noha,fuel,36/36,100.0
2017-05-02 01:45,os-odl_l2-nofeature-noha,fuel,38/39,97.0
2017-05-02 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-05-02 01:45,os-odl_l2-sfc-ha,fuel,44/45,98.0
2017-05-02 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-05-02 01:45,os-odl_l2-bgpvpn-noha,fuel,42/42,100.0
2017-05-02 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-05-02 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-05-02 01:45,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-05-02 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-05-02 01:45,os-nosdn-nofeature-noha,joid,33/33,100.0
2017-05-02 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-05-02 01:45,os-nosdn-nofeature-ha,joid,18/33,55.0
2017-05-02 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-05-03 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-05-03 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-05-03 01:45,os-ovn-nofeature-noha,apex,9/33,27.0
2017-05-03 01:45,os-odl-bgpvpn-ha,apex,16/36,44.0
2017-05-03 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-05-03 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-05-03 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-05-03 01:45,os-nosdn-kvm-ha,apex,30/33,91.0
2017-05-03 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-05-03 01:45,os-odl_l3-fdio-noha,apex,23/30,77.0
2017-05-03 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-05-03 01:45,os-odl_l2-fdio-ha,apex,30/36,83.0
2017-05-03 01:45,os-nosdn-nofeature-ha,apex,30/33,91.0
2017-05-03 01:45,os-odl_l3-fdio-ha,apex,24/30,80.0
2017-05-03 01:45,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-05-03 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-05-03 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-05-03 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-05-03 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-05-03 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-05-03 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-05-03 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-05-03 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-05-03 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-05-03 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-05-03 01:45,os-odl_l2-sfc-noha,fuel,39/42,93.0
2017-05-03 01:45,os-odl_l3-nofeature-ha,fuel,37/39,95.0
2017-05-03 01:45,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-05-03 01:45,os-odl_l3-nofeature-noha,fuel,36/36,100.0
2017-05-03 01:45,os-odl_l2-nofeature-noha,fuel,38/39,97.0
2017-05-03 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-05-03 01:45,os-odl_l2-sfc-ha,fuel,45/45,100.0
2017-05-03 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-05-03 01:45,os-odl_l2-bgpvpn-noha,fuel,42/42,100.0
2017-05-03 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-05-03 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-05-03 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-05-03 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-05-03 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-05-03 01:45,os-nosdn-nofeature-noha,joid,33/33,100.0
2017-05-03 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-05-03 01:45,os-nosdn-nofeature-ha,joid,22/33,67.0
2017-05-03 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-05-04 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-05-04 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-05-04 01:45,os-ovn-nofeature-noha,apex,9/33,27.0
2017-05-04 01:45,os-odl-bgpvpn-ha,apex,16/36,44.0
2017-05-04 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-05-04 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-05-04 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-05-04 01:45,os-nosdn-kvm-ha,apex,30/33,91.0
2017-05-04 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-05-04 01:45,os-odl_l3-fdio-noha,apex,23/30,77.0
2017-05-04 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-05-04 01:45,os-odl_l2-fdio-ha,apex,30/36,83.0
2017-05-04 01:45,os-nosdn-nofeature-ha,apex,30/33,91.0
2017-05-04 01:45,os-odl_l3-fdio-ha,apex,24/30,80.0
2017-05-04 01:45,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-05-04 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-05-04 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-05-04 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-05-04 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-05-04 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-05-04 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-05-04 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-05-04 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-05-04 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-05-04 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-05-04 01:45,os-odl_l2-sfc-noha,fuel,39/42,93.0
2017-05-04 01:45,os-odl_l3-nofeature-ha,fuel,38/39,97.0
2017-05-04 01:45,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-05-04 01:45,os-odl_l3-nofeature-noha,fuel,36/36,100.0
2017-05-04 01:45,os-odl_l2-nofeature-noha,fuel,37/39,95.0
2017-05-04 01:45,os-odl_l2-bgpvpn-ha,fuel,40/42,95.0
2017-05-04 01:45,os-odl_l2-sfc-ha,fuel,45/45,100.0
2017-05-04 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,38/39,97.0
2017-05-04 01:45,os-odl_l2-bgpvpn-noha,fuel,42/42,100.0
2017-05-04 01:45,os-odl_l2-nofeature-ha,fuel,40/42,95.0
2017-05-04 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-05-04 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-05-04 01:45,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-05-04 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-05-04 01:45,os-nosdn-nofeature-noha,joid,33/33,100.0
2017-05-04 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-05-04 01:45,os-nosdn-nofeature-ha,joid,29/33,88.0
2017-05-04 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-05-05 01:45,os-nosdn-fdio-noha,apex,28/30,93.0
2017-05-05 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-05-05 01:45,os-ovn-nofeature-noha,apex,9/33,27.0
2017-05-05 01:45,os-odl-bgpvpn-ha,apex,16/36,44.0
2017-05-05 01:45,os-odl_l2-fdio-noha,apex,28/36,78.0
2017-05-05 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-05-05 01:45,os-odl_l3-nofeature-ha,apex,23/33,70.0
2017-05-05 01:45,os-nosdn-kvm-ha,apex,30/33,91.0
2017-05-05 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-05-05 01:45,os-odl_l3-fdio-noha,apex,23/30,77.0
2017-05-05 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-05-05 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-05-05 01:45,os-nosdn-nofeature-ha,apex,30/33,91.0
2017-05-05 01:45,os-odl_l3-fdio-ha,apex,23/30,77.0
2017-05-05 01:45,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-05-05 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-05-05 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-05-05 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-05-05 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-05-05 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-05-05 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-05-05 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,12/42,29.0
2017-05-05 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-05-05 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-05-05 01:45,os-odl_l3-nofeature-noha,fuel,36/36,100.0
2017-05-05 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-05-05 01:45,os-odl_l2-sfc-noha,fuel,40/42,95.0
2017-05-05 01:45,os-odl_l3-nofeature-ha,fuel,37/39,95.0
2017-05-05 01:45,os-nosdn-kvm-ha,fuel,39/39,100.0
2017-05-05 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-05-05 01:45,os-odl_l2-nofeature-noha,fuel,38/39,97.0
2017-05-05 01:45,os-odl_l2-bgpvpn-ha,fuel,39/42,93.0
2017-05-05 01:45,os-odl_l2-sfc-ha,fuel,45/45,100.0
2017-05-05 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,38/39,97.0
2017-05-05 01:45,os-odl_l2-bgpvpn-noha,fuel,42/42,100.0
2017-05-05 01:45,os-odl_l2-nofeature-ha,fuel,40/42,95.0
2017-05-05 01:45,os-nosdn-nofeature-ha,fuel,39/39,100.0
2017-05-05 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-05-05 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-05-05 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-05-05 01:45,os-nosdn-lxd-ha,joid,17/24,71.0
2017-05-05 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-05-05 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
